date,Visibility,DryBulbFarenheit,DryBulbCelsius,WetBulbFarenheit,DewPointFarenheit,DewPointCelsius,RelativeHumidity,WindSpeed,WindDirection,StationPressure,Altimeter,WetBulbCelsius
2/14/2013 22:00,10.0,0.0,-10.0,0.0,9.0,-13.0,80.0,0.0,0.0,21.55,30.23,0.0
2/14/2013 23:00,10.0,14.0,0.0,12.0,9.0,-13.0,80.0,8.0,0.0,21.56,30.24,-10.8
2/15/2013 0:00,10.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,130.0,21.56,0.0,-11.1
2/15/2013 1:00,10.0,0.0,0.0,0.0,0.0,-15.0,0.0,6.0,120.0,0.0,30.24,-12.2
2/15/2013 2:00,0.0,12.0,-11.0,11.0,7.0,-14.0,0.0,5.0,90.0,21.55,0.0,0.0
2/15/2013 3:00,0.0,12.0,-11.0,10.0,5.0,-15.0,73.0,0.0,110.0,21.55,30.23,-12.2
2/15/2013 4:00,0.0,0.0,-11.0,0.0,7.0,0.0,0.0,0.0,0.0,21.56,30.24,0.0
2/15/2013 5:00,10.0,10.0,-12.0,9.0,5.0,-15.0,80.0,0.0,130.0,21.57,30.25,0.0
2/15/2013 6:00,10.0,10.0,-12.0,9.0,5.0,-15.0,80.0,0.0,0.0,21.58,30.26,-12.9
2/15/2013 7:00,0.0,0.0,-11.0,0.0,7.0,0.0,80.0,0.0,0.0,21.58,30.27,0.0
2/15/2013 8:00,10.0,18.0,-8.0,0.0,9.0,-13.0,68.0,0.0,0.0,21.59,0.0,0.0
2/15/2013 9:00,10.0,23.0,-5.0,19.0,0.0,-12.0,57.0,11.0,260.0,21.6,30.29,-7.3
2/15/2013 10:00,10.0,0.0,0.0,20.0,9.0,-13.0,51.0,0.0,310.0,21.62,30.31,-6.8
2/15/2013 11:00,10.0,27.0,0.0,21.0,9.0,0.0,47.0,7.0,270.0,21.63,0.0,0.0
2/15/2013 12:00,10.0,27.0,-3.0,21.0,9.0,-13.0,47.0,6.0,0.0,21.63,30.33,0.0
2/15/2013 13:00,10.0,0.0,-2.0,22.0,9.0,-13.0,45.0,5.0,300.0,21.63,0.0,-5.8
2/15/2013 14:00,10.0,0.0,-2.0,22.0,9.0,0.0,0.0,0.0,0.0,21.64,30.34,-5.8
2/15/2013 15:00,0.0,27.0,-3.0,20.0,7.0,0.0,43.0,0.0,0.0,21.64,30.34,-6.4
2/15/2013 16:00,0.0,27.0,0.0,20.0,5.0,-15.0,0.0,0.0,0.0,21.65,0.0,0.0
2/15/2013 17:00,10.0,0.0,-3.0,20.0,5.0,-15.0,39.0,0.0,0.0,21.65,30.35,-6.6
2/15/2013 18:00,0.0,23.0,-5.0,18.0,0.0,0.0,50.0,3.0,220.0,21.67,30.38,0.0
2/15/2013 19:00,10.0,0.0,-7.0,0.0,5.0,-15.0,54.0,8.0,0.0,0.0,0.0,0.0
2/15/2013 20:00,0.0,0.0,0.0,0.0,5.0,-15.0,0.0,5.0,120.0,21.68,30.4,-9.5
2/15/2013 21:00,10.0,19.0,0.0,15.0,5.0,0.0,0.0,6.0,120.0,0.0,30.4,-9.5
2/15/2013 22:00,0.0,0.0,-9.0,13.0,5.0,-15.0,0.0,3.0,0.0,21.68,30.4,0.0
2/15/2013 23:00,10.0,18.0,-8.0,14.0,5.0,-15.0,57.0,7.0,0.0,0.0,30.4,-9.9
2/16/2013 0:00,10.0,16.0,-9.0,13.0,5.0,0.0,62.0,7.0,120.0,0.0,30.41,0.0
2/16/2013 1:00,10.0,14.0,-10.0,11.0,5.0,0.0,67.0,6.0,130.0,21.69,0.0,0.0
2/16/2013 2:00,10.0,16.0,-9.0,13.0,5.0,-15.0,62.0,6.0,110.0,0.0,30.39,-10.6
2/16/2013 3:00,10.0,0.0,-9.0,0.0,0.0,0.0,56.0,0.0,0.0,21.68,30.39,0.0
2/16/2013 4:00,10.0,14.0,-10.0,0.0,0.0,-16.0,61.0,8.0,110.0,0.0,30.39,0.0
2/16/2013 5:00,10.0,0.0,-8.0,14.0,5.0,-15.0,0.0,7.0,140.0,21.67,0.0,-9.9
2/16/2013 6:00,10.0,16.0,-9.0,0.0,5.0,-15.0,0.0,3.0,0.0,21.68,30.39,0.0
2/16/2013 7:00,10.0,18.0,-8.0,14.0,5.0,-15.0,57.0,8.0,120.0,21.68,0.0,0.0
2/16/2013 8:00,0.0,0.0,0.0,14.0,5.0,0.0,57.0,8.0,120.0,21.68,0.0,0.0
2/16/2013 9:00,10.0,18.0,-8.0,0.0,5.0,0.0,57.0,0.0,0.0,21.68,0.0,0.0
2/16/2013 10:00,10.0,18.0,0.0,14.0,5.0,-15.0,57.0,8.0,0.0,21.68,30.39,-9.9
2/16/2013 11:00,10.0,34.0,0.0,24.0,3.0,0.0,27.0,0.0,210.0,21.66,30.37,-4.5
2/16/2013 12:00,10.0,37.0,3.0,26.0,0.0,-16.0,24.0,5.0,210.0,21.64,30.34,-3.6
2/16/2013 13:00,0.0,37.0,0.0,0.0,3.0,-16.0,24.0,7.0,200.0,21.62,30.32,-3.6
2/16/2013 14:00,10.0,37.0,3.0,26.0,3.0,-16.0,24.0,8.0,240.0,21.61,30.3,-3.6
2/16/2013 15:00,10.0,37.0,3.0,25.0,1.0,-17.0,0.0,0.0,260.0,21.6,0.0,0.0
2/16/2013 16:00,10.0,36.0,2.0,25.0,1.0,0.0,22.0,0.0,260.0,21.58,30.27,-4.1
2/16/2013 17:00,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,21.58,0.0,-4.9
2/16/2013 18:00,0.0,0.0,0.0,23.0,5.0,0.0,32.0,7.0,0.0,0.0,30.26,0.0
2/16/2013 19:00,10.0,0.0,0.0,22.0,0.0,-15.0,34.0,6.0,130.0,21.58,30.26,0.0
2/16/2013 20:00,0.0,28.0,0.0,21.0,0.0,-15.0,0.0,0.0,130.0,21.57,30.25,-6.3
2/16/2013 21:00,10.0,0.0,-4.0,0.0,5.0,0.0,42.0,7.0,130.0,21.56,30.24,0.0
2/16/2013 22:00,10.0,23.0,0.0,17.0,5.0,-15.0,46.0,8.0,110.0,0.0,0.0,-8.1
2/16/2013 23:00,10.0,23.0,-5.0,17.0,0.0,-16.0,0.0,0.0,130.0,21.52,0.0,-8.3
2/17/2013 0:00,0.0,21.0,-6.0,16.0,0.0,0.0,45.0,8.0,110.0,21.52,30.18,0.0
2/17/2013 1:00,10.0,21.0,-6.0,15.0,1.0,0.0,41.0,0.0,0.0,0.0,30.16,-9.3
2/17/2013 2:00,10.0,23.0,0.0,16.0,0.0,-18.0,36.0,8.0,0.0,0.0,0.0,0.0
2/17/2013 3:00,0.0,25.0,-4.0,18.0,0.0,-18.0,0.0,6.0,0.0,21.45,30.09,0.0
2/17/2013 4:00,10.0,23.0,-5.0,16.0,0.0,-18.0,36.0,0.0,110.0,0.0,0.0,0.0
2/17/2013 5:00,0.0,0.0,-5.0,0.0,-4.0,-20.0,30.0,10.0,0.0,21.42,30.05,-9.1
2/17/2013 6:00,10.0,27.0,0.0,18.0,0.0,0.0,25.0,10.0,130.0,21.39,30.02,-7.7
2/17/2013 7:00,10.0,30.0,0.0,0.0,0.0,-22.0,19.0,0.0,0.0,21.38,30.0,-7.0
2/17/2013 8:00,0.0,32.0,0.0,21.0,-9.0,-23.0,16.0,3.0,70.0,21.37,0.0,-6.3
2/17/2013 9:00,0.0,0.0,1.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2/17/2013 10:00,0.0,37.0,3.0,24.0,-8.0,-22.0,14.0,0.0,0.0,21.33,29.94,-4.6
2/17/2013 11:00,0.0,39.0,4.0,25.0,-9.0,0.0,0.0,0.0,0.0,21.29,29.89,-4.0
2/17/2013 12:00,10.0,41.0,5.0,26.0,-8.0,-22.0,0.0,9.0,210.0,21.26,0.0,-3.3
2/17/2013 13:00,0.0,37.0,0.0,24.0,-6.0,-21.0,0.0,16.0,240.0,21.24,0.0,0.0
2/17/2013 14:00,10.0,0.0,4.0,26.0,-2.0,-19.0,0.0,10.0,0.0,0.0,0.0,0.0
2/17/2013 15:00,10.0,37.0,3.0,24.0,-4.0,-20.0,0.0,0.0,0.0,21.21,29.78,0.0
2/17/2013 16:00,10.0,36.0,2.0,0.0,1.0,-17.0,22.0,11.0,240.0,0.0,0.0,0.0
2/17/2013 17:00,0.0,32.0,0.0,22.0,3.0,-16.0,29.0,0.0,230.0,21.22,0.0,0.0
2/17/2013 18:00,10.0,32.0,0.0,23.0,5.0,-15.0,0.0,0.0,0.0,21.23,0.0,-5.0
2/17/2013 19:00,10.0,30.0,-1.0,22.0,0.0,0.0,34.0,0.0,0.0,0.0,29.79,0.0
2/17/2013 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4
2/17/2013 21:00,0.75,25.0,0.0,23.0,21.0,-6.0,0.0,15.0,260.0,0.0,29.82,-4.7
2/17/2013 22:00,0.0,23.0,-5.0,0.0,23.0,0.0,100.0,0.0,260.0,21.24,0.0,-5.0
2/17/2013 23:00,0.0,23.0,-5.0,0.0,21.0,-6.0,0.0,0.0,280.0,21.24,29.82,-5.4
2/18/2013 0:00,0.0,23.0,-5.0,22.0,0.0,-7.0,85.0,0.0,270.0,21.25,0.0,-5.8
2/18/2013 1:00,2.0,21.0,-6.0,0.0,18.0,0.0,88.0,0.0,270.0,21.25,29.83,0.0
2/18/2013 2:00,5.0,0.0,0.0,16.0,10.0,-12.0,68.0,8.0,300.0,21.27,29.86,-8.8
2/18/2013 3:00,0.0,18.0,-8.0,15.0,10.0,-12.0,71.0,8.0,270.0,21.29,29.88,-9.1
2/18/2013 4:00,10.0,14.0,0.0,13.0,10.0,-12.0,0.0,8.0,0.0,0.0,29.9,-10.6
2/18/2013 5:00,0.0,0.0,-11.0,11.0,9.0,0.0,0.0,0.0,240.0,21.33,29.93,-11.6
2/18/2013 6:00,0.0,10.0,-12.0,10.0,9.0,0.0,96.0,0.0,0.0,21.35,29.96,-12.3
2/18/2013 7:00,10.0,10.0,-12.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6
2/18/2013 8:00,0.0,12.0,0.0,11.0,7.0,-14.0,0.0,5.0,100.0,21.39,30.01,-11.9
2/18/2013 9:00,10.0,0.0,-9.0,13.0,0.0,-14.0,67.0,0.0,0.0,0.0,0.0,-10.3
2/18/2013 10:00,0.0,21.0,-6.0,0.0,1.0,-17.0,41.0,0.0,0.0,0.0,30.03,-9.3
2/18/2013 11:00,10.0,25.0,-4.0,17.0,0.0,-20.0,0.0,0.0,0.0,0.0,30.04,-8.4
2/18/2013 12:00,10.0,27.0,-3.0,17.0,-9.0,-23.0,0.0,0.0,0.0,21.39,30.02,-8.1
2/18/2013 13:00,10.0,30.0,-1.0,19.0,0.0,-25.0,0.0,0.0,250.0,0.0,0.0,-7.3
2/18/2013 14:00,10.0,30.0,-1.0,19.0,-15.0,0.0,13.0,3.0,0.0,21.39,0.0,0.0
2/18/2013 15:00,10.0,0.0,0.0,18.0,0.0,-25.0,16.0,0.0,0.0,21.4,30.03,-8.0
2/18/2013 16:00,0.0,28.0,-2.0,0.0,-11.0,-24.0,17.0,8.0,0.0,21.4,30.03,-7.9
2/18/2013 17:00,10.0,23.0,-5.0,0.0,-8.0,-22.0,25.0,6.0,250.0,21.42,30.05,-9.4
2/18/2013 18:00,10.0,23.0,-5.0,16.0,-4.0,-20.0,0.0,3.0,150.0,21.42,30.05,0.0
2/18/2013 19:00,10.0,19.0,0.0,14.0,3.0,-16.0,0.0,6.0,110.0,0.0,30.05,-9.8
2/18/2013 20:00,0.0,0.0,-8.0,13.0,1.0,-17.0,47.0,6.0,0.0,21.42,30.05,-10.4
2/18/2013 21:00,10.0,18.0,-8.0,0.0,0.0,-18.0,0.0,0.0,60.0,21.42,30.06,-10.5
2/18/2013 22:00,10.0,0.0,0.0,13.0,0.0,-18.0,0.0,0.0,130.0,21.41,30.04,-10.5
2/18/2013 23:00,10.0,18.0,-8.0,12.0,-6.0,-21.0,34.0,6.0,120.0,21.41,30.04,-11.1
2/19/2013 0:00,10.0,19.0,-7.0,12.0,-8.0,-22.0,29.0,11.0,140.0,21.39,30.01,-10.9
2/19/2013 1:00,10.0,0.0,-7.0,12.0,0.0,0.0,28.0,0.0,0.0,21.38,30.0,-11.0
2/19/2013 2:00,10.0,0.0,-7.0,12.0,-9.0,0.0,28.0,0.0,130.0,0.0,29.99,0.0
2/19/2013 3:00,10.0,0.0,-8.0,0.0,0.0,0.0,26.0,0.0,110.0,0.0,0.0,-11.5
2/19/2013 4:00,10.0,0.0,-7.0,12.0,-13.0,-25.0,23.0,0.0,0.0,21.36,0.0,0.0
2/19/2013 5:00,10.0,0.0,-8.0,0.0,0.0,-23.0,29.0,8.0,110.0,21.36,29.97,-11.4
2/19/2013 6:00,10.0,18.0,-8.0,11.0,-9.0,-23.0,0.0,0.0,120.0,0.0,29.97,-11.4
2/19/2013 7:00,10.0,21.0,0.0,13.0,0.0,0.0,19.0,0.0,140.0,0.0,29.97,0.0
2/19/2013 8:00,10.0,27.0,-3.0,17.0,-11.0,-24.0,18.0,0.0,100.0,0.0,29.95,-8.2
2/19/2013 9:00,0.0,32.0,0.0,21.0,-4.0,-20.0,21.0,9.0,0.0,21.33,29.93,0.0
2/19/2013 10:00,0.0,32.0,0.0,22.0,0.0,-17.0,26.0,11.0,100.0,21.31,29.91,-5.5
2/19/2013 11:00,10.0,34.0,0.0,0.0,1.0,0.0,24.0,10.0,0.0,0.0,29.88,-4.8
2/19/2013 12:00,10.0,34.0,1.0,0.0,0.0,0.0,24.0,13.0,130.0,0.0,29.84,-4.8
2/19/2013 13:00,10.0,34.0,0.0,23.0,1.0,-17.0,24.0,0.0,140.0,21.24,29.81,-4.8
2/19/2013 14:00,10.0,36.0,2.0,24.0,0.0,0.0,0.0,0.0,140.0,0.0,29.79,0.0
2/19/2013 15:00,10.0,34.0,1.0,0.0,3.0,-16.0,27.0,0.0,150.0,21.21,29.78,0.0
2/19/2013 16:00,0.0,34.0,1.0,24.0,3.0,0.0,27.0,9.0,140.0,21.21,0.0,-4.6
2/19/2013 17:00,10.0,0.0,0.0,0.0,3.0,-16.0,0.0,6.0,110.0,21.2,0.0,-5.2
2/19/2013 18:00,10.0,32.0,0.0,22.0,3.0,-16.0,29.0,7.0,0.0,0.0,0.0,-5.2
2/19/2013 19:00,10.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,110.0,21.2,29.76,-5.2
2/19/2013 20:00,10.0,32.0,0.0,22.0,3.0,0.0,29.0,0.0,110.0,21.18,29.74,-5.2
2/19/2013 21:00,10.0,32.0,0.0,22.0,0.0,-16.0,0.0,0.0,120.0,21.17,29.73,-5.2
2/19/2013 22:00,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,0.0,21.16,29.71,-5.2
2/19/2013 23:00,10.0,32.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,21.16,29.71,0.0
2/20/2013 0:00,0.0,0.0,0.0,23.0,0.0,-15.0,0.0,0.0,90.0,21.14,29.69,0.0
2/20/2013 1:00,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,11.0,110.0,21.13,0.0,0.0
2/20/2013 2:00,0.0,30.0,-1.0,22.0,0.0,-15.0,34.0,9.0,0.0,21.11,29.65,-5.7
2/20/2013 3:00,10.0,0.0,-1.0,22.0,5.0,-15.0,34.0,0.0,160.0,21.11,0.0,0.0
2/20/2013 4:00,10.0,0.0,0.0,22.0,0.0,-14.0,38.0,5.0,140.0,21.09,29.62,-5.4
2/20/2013 5:00,10.0,28.0,-2.0,22.0,0.0,-12.0,47.0,16.0,130.0,21.08,0.0,0.0
2/20/2013 6:00,10.0,28.0,0.0,22.0,12.0,-11.0,51.0,3.0,170.0,21.08,0.0,-5.3
2/20/2013 7:00,10.0,0.0,-3.0,22.0,12.0,-11.0,53.0,0.0,0.0,21.07,0.0,0.0
2/20/2013 8:00,10.0,27.0,-3.0,22.0,0.0,-11.0,53.0,0.0,0.0,21.07,29.59,-5.7
2/20/2013 9:00,0.0,0.0,0.0,0.0,19.0,-7.0,78.0,0.0,0.0,0.0,29.6,-5.1
2/20/2013 10:00,0.0,0.0,-4.0,23.0,0.0,-6.0,0.0,0.0,0.0,21.06,29.58,-4.7
2/20/2013 11:00,1.0,25.0,0.0,0.0,0.0,0.0,92.0,9.0,0.0,21.05,29.56,-4.3
2/20/2013 12:00,1.0,25.0,-4.0,0.0,21.0,-6.0,0.0,0.0,270.0,21.02,0.0,-4.7
2/20/2013 13:00,0.0,25.0,0.0,23.0,21.0,0.0,85.0,9.0,260.0,21.01,0.0,-4.7
2/20/2013 14:00,10.0,27.0,0.0,24.0,18.0,0.0,69.0,7.0,270.0,21.02,29.53,-4.6
2/20/2013 15:00,10.0,0.0,-3.0,24.0,19.0,-7.0,72.0,6.0,260.0,0.0,29.53,-4.4
2/20/2013 16:00,10.0,25.0,-4.0,23.0,19.0,-7.0,0.0,7.0,260.0,21.02,29.53,-5.1
2/20/2013 17:00,10.0,23.0,-5.0,22.0,19.0,0.0,85.0,0.0,0.0,0.0,29.54,-5.8
2/20/2013 18:00,0.0,0.0,-6.0,21.0,21.0,-6.0,100.0,0.0,0.0,21.05,29.56,0.0
2/20/2013 19:00,0.0,21.0,-6.0,0.0,18.0,-8.0,0.0,0.0,0.0,21.04,29.55,0.0
2/20/2013 20:00,7.0,19.0,-7.0,19.0,19.0,-7.0,100.0,3.0,130.0,21.05,29.57,-7.2
2/20/2013 21:00,4.0,19.0,-7.0,17.0,14.0,-10.0,81.0,5.0,120.0,21.06,29.58,-8.1
2/20/2013 22:00,2.0,19.0,-7.0,19.0,18.0,-8.0,96.0,0.0,0.0,21.06,29.58,-7.4
2/20/2013 23:00,3.0,19.0,0.0,19.0,18.0,-8.0,96.0,3.0,120.0,21.06,0.0,-7.4
2/21/2013 0:00,1.75,19.0,-7.0,19.0,18.0,-8.0,0.0,0.0,0.0,21.06,0.0,-7.4
2/21/2013 1:00,0.0,0.0,0.0,19.0,18.0,-8.0,96.0,0.0,0.0,21.06,0.0,-7.4
2/21/2013 2:00,1.25,19.0,-7.0,19.0,0.0,0.0,96.0,0.0,0.0,0.0,29.56,-7.4
2/21/2013 3:00,0.0,21.0,-6.0,20.0,0.0,-7.0,92.0,17.0,260.0,0.0,29.57,-6.5
2/21/2013 4:00,1.25,21.0,0.0,0.0,19.0,0.0,92.0,13.0,270.0,21.06,0.0,-6.5
2/21/2013 5:00,0.0,21.0,0.0,20.0,19.0,-7.0,0.0,14.0,260.0,0.0,0.0,-6.5
2/21/2013 6:00,1.25,21.0,-6.0,20.0,19.0,-7.0,0.0,10.0,270.0,0.0,0.0,0.0
2/21/2013 7:00,0.5,21.0,-6.0,0.0,0.0,0.0,0.0,10.0,260.0,0.0,0.0,0.0
2/21/2013 8:00,0.75,21.0,-6.0,20.0,19.0,-7.0,0.0,13.0,270.0,21.13,29.67,0.0
2/21/2013 9:00,0.5,21.0,-6.0,20.0,19.0,-7.0,0.0,15.0,270.0,0.0,29.68,-6.5
2/21/2013 10:00,0.5,0.0,-5.0,0.0,19.0,0.0,0.0,14.0,0.0,21.15,29.7,-5.8
2/21/2013 11:00,1.5,0.0,-4.0,23.0,0.0,-7.0,78.0,0.0,260.0,21.16,29.71,0.0
2/21/2013 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,29.7,-5.8
2/21/2013 13:00,1.75,27.0,-3.0,24.0,19.0,0.0,72.0,15.0,260.0,21.15,0.0,0.0
2/21/2013 14:00,0.0,23.0,0.0,0.0,21.0,0.0,0.0,0.0,260.0,21.16,29.71,0.0
2/21/2013 15:00,10.0,0.0,-5.0,22.0,19.0,-7.0,85.0,14.0,260.0,0.0,29.72,-5.8
2/21/2013 16:00,0.0,23.0,-5.0,22.0,19.0,-7.0,85.0,10.0,0.0,21.17,29.72,0.0
2/21/2013 17:00,0.25,21.0,-6.0,21.0,0.0,-6.0,100.0,0.0,260.0,21.18,29.74,0.0
2/21/2013 18:00,5.0,21.0,-6.0,0.0,21.0,-6.0,100.0,9.0,0.0,21.2,0.0,0.0
2/21/2013 19:00,0.0,21.0,-6.0,21.0,21.0,-6.0,0.0,5.0,240.0,21.21,0.0,-6.1
2/21/2013 20:00,1.5,0.0,0.0,0.0,19.0,-7.0,92.0,0.0,0.0,21.22,29.79,0.0
2/21/2013 21:00,0.0,19.0,-7.0,19.0,0.0,0.0,100.0,0.0,0.0,21.23,29.8,-7.2
2/21/2013 22:00,0.0,19.0,-7.0,0.0,0.0,0.0,100.0,3.0,120.0,0.0,0.0,-7.2
2/21/2013 23:00,0.0,18.0,-8.0,18.0,18.0,-8.0,0.0,0.0,0.0,0.0,29.8,-7.7
2/22/2013 0:00,0.0,18.0,0.0,0.0,0.0,-8.0,100.0,0.0,0.0,21.23,29.8,0.0
2/22/2013 1:00,0.0,18.0,-8.0,17.0,16.0,-9.0,92.0,0.0,0.0,21.23,29.8,-8.1
2/22/2013 2:00,2.5,18.0,-8.0,17.0,16.0,-9.0,0.0,3.0,120.0,21.22,29.79,-8.1
2/22/2013 3:00,3.0,0.0,-9.0,15.0,14.0,-10.0,0.0,3.0,100.0,0.0,29.79,0.0
2/22/2013 4:00,3.0,0.0,-9.0,0.0,0.0,-10.0,92.0,0.0,0.0,21.22,29.79,0.0
2/22/2013 5:00,2.5,16.0,-9.0,15.0,14.0,-10.0,0.0,0.0,0.0,0.0,29.8,-9.2
2/22/2013 6:00,0.0,14.0,-10.0,13.0,12.0,-11.0,92.0,0.0,0.0,21.23,0.0,-10.3
2/22/2013 7:00,0.0,16.0,-9.0,15.0,0.0,-10.0,0.0,0.0,0.0,0.0,29.82,0.0
2/22/2013 8:00,0.0,0.0,-8.0,17.0,14.0,-10.0,84.0,0.0,0.0,21.25,29.83,-8.5
2/22/2013 9:00,1.25,21.0,-6.0,0.0,0.0,0.0,88.0,3.0,250.0,0.0,29.83,0.0
2/22/2013 10:00,0.0,19.0,-7.0,17.0,14.0,-10.0,81.0,0.0,270.0,0.0,29.84,-8.1
2/22/2013 11:00,0.0,19.0,-7.0,0.0,14.0,-10.0,81.0,9.0,280.0,0.0,29.85,-8.1
2/22/2013 12:00,1.5,19.0,0.0,17.0,14.0,0.0,81.0,11.0,270.0,21.26,29.84,-8.1
2/22/2013 13:00,0.0,18.0,-8.0,16.0,0.0,-11.0,0.0,13.0,0.0,21.26,0.0,-8.8
2/22/2013 14:00,1.75,19.0,-7.0,17.0,12.0,-11.0,74.0,0.0,270.0,0.0,29.84,-8.5
2/22/2013 15:00,1.0,18.0,-8.0,17.0,14.0,-10.0,84.0,14.0,260.0,0.0,29.85,0.0
2/22/2013 16:00,1.75,0.0,-9.0,15.0,14.0,0.0,92.0,15.0,260.0,0.0,29.87,-9.2
2/22/2013 17:00,0.75,14.0,-10.0,14.0,14.0,-10.0,100.0,9.0,260.0,0.0,29.9,0.0
2/22/2013 18:00,5.0,14.0,-10.0,13.0,12.0,-11.0,92.0,6.0,0.0,21.33,29.93,-10.3
2/22/2013 19:00,10.0,14.0,-10.0,13.0,12.0,-11.0,0.0,0.0,0.0,0.0,29.95,-10.3
2/22/2013 20:00,1.25,12.0,-11.0,0.0,0.0,-12.0,0.0,0.0,0.0,21.35,0.0,0.0
2/22/2013 21:00,10.0,10.0,-12.0,9.0,5.0,0.0,80.0,0.0,0.0,0.0,29.96,-12.9
2/22/2013 22:00,10.0,9.0,0.0,7.0,3.0,-16.0,76.0,0.0,90.0,0.0,29.98,-13.6
2/22/2013 23:00,10.0,9.0,-13.0,7.0,3.0,-16.0,76.0,8.0,110.0,0.0,29.97,-13.6
2/23/2013 0:00,10.0,7.0,-14.0,5.0,0.0,-17.0,0.0,6.0,0.0,21.34,29.95,0.0
2/23/2013 1:00,10.0,7.0,-14.0,6.0,3.0,-16.0,83.0,8.0,120.0,21.34,29.95,-14.4
2/23/2013 2:00,10.0,5.0,-15.0,0.0,0.0,-18.0,80.0,9.0,120.0,0.0,29.93,-15.6
2/23/2013 3:00,10.0,0.0,0.0,4.0,1.0,-17.0,83.0,7.0,120.0,0.0,29.9,-15.5
2/23/2013 4:00,0.0,5.0,0.0,0.0,1.0,-17.0,0.0,0.0,0.0,21.32,29.92,-15.5
2/23/2013 5:00,10.0,5.0,0.0,4.0,0.0,-18.0,80.0,0.0,120.0,21.32,29.92,0.0
2/23/2013 6:00,0.0,0.0,-13.0,0.0,3.0,0.0,76.0,0.0,120.0,0.0,29.9,0.0
2/23/2013 7:00,0.0,12.0,-11.0,10.0,3.0,-16.0,67.0,3.0,150.0,21.3,29.9,0.0
2/23/2013 8:00,0.0,14.0,-10.0,0.0,5.0,0.0,67.0,5.0,130.0,21.29,29.88,0.0
2/23/2013 9:00,10.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.28,29.87,-8.8
2/23/2013 10:00,10.0,21.0,-6.0,0.0,10.0,-12.0,0.0,0.0,0.0,21.26,29.85,-8.1
2/23/2013 11:00,1.0,23.0,0.0,0.0,0.0,-6.0,92.0,0.0,0.0,0.0,29.82,0.0
2/23/2013 12:00,7.0,27.0,-3.0,25.0,23.0,-5.0,0.0,3.0,120.0,21.21,29.77,-3.6
2/23/2013 13:00,0.0,28.0,-2.0,27.0,25.0,-4.0,89.0,6.0,120.0,21.17,29.72,-2.9
2/23/2013 14:00,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,21.13,29.68,-2.0
2/23/2013 15:00,10.0,30.0,-1.0,26.0,19.0,0.0,0.0,9.0,0.0,0.0,29.68,0.0
2/23/2013 16:00,0.0,0.0,-3.0,0.0,21.0,-6.0,0.0,3.0,280.0,21.14,29.69,-4.0
2/23/2013 17:00,10.0,27.0,-3.0,0.0,19.0,0.0,0.0,3.0,0.0,21.12,0.0,0.0
2/23/2013 18:00,3.0,27.0,-3.0,25.0,0.0,-6.0,0.0,3.0,300.0,21.12,0.0,-4.0
2/23/2013 19:00,0.0,23.0,-5.0,0.0,0.0,-6.0,92.0,10.0,290.0,21.12,0.0,-5.4
2/23/2013 20:00,1.0,0.0,-7.0,0.0,14.0,-10.0,81.0,0.0,0.0,21.13,29.68,-8.1
2/23/2013 21:00,0.0,18.0,-8.0,17.0,14.0,-10.0,0.0,11.0,260.0,21.13,29.68,-8.5
2/23/2013 22:00,1.25,16.0,-9.0,0.0,14.0,0.0,92.0,0.0,290.0,21.14,0.0,-9.2
2/23/2013 23:00,1.5,16.0,0.0,0.0,0.0,-11.0,84.0,0.0,290.0,21.13,29.68,0.0
2/24/2013 0:00,0.0,12.0,0.0,0.0,0.0,-12.0,92.0,16.0,0.0,21.14,0.0,-11.4
2/24/2013 1:00,0.0,10.0,-12.0,10.0,9.0,-13.0,0.0,0.0,0.0,21.13,29.68,-12.3
2/24/2013 2:00,0.5,9.0,0.0,8.0,7.0,0.0,91.0,0.0,0.0,21.13,29.68,-13.0
2/24/2013 3:00,1.0,9.0,-13.0,8.0,5.0,-15.0,0.0,0.0,0.0,21.13,29.67,-13.3
2/24/2013 4:00,10.0,5.0,-15.0,0.0,3.0,-16.0,91.0,0.0,0.0,0.0,29.66,-15.2
2/24/2013 5:00,1.0,0.0,0.0,3.0,1.0,-17.0,91.0,0.0,0.0,0.0,0.0,0.0
2/24/2013 6:00,0.0,3.0,-16.0,2.0,0.0,-18.0,87.0,0.0,0.0,21.13,0.0,-16.5
2/24/2013 7:00,5.0,1.0,-17.0,1.0,0.0,0.0,95.0,6.0,130.0,21.13,0.0,-17.3
2/24/2013 8:00,10.0,0.0,-15.0,0.0,0.0,0.0,83.0,3.0,120.0,0.0,0.0,-15.5
